,from,to,min,max,mean,stDev,sampleCount,noDataCount,name,month
447,2022-03-26T00:00:00Z,2022-03-27T00:00:00Z,,,,,1,1,Berlin,3
448,2022-03-27T00:00:00Z,2022-03-28T00:00:00Z,9.24442574614659e-05,9.24442574614659e-05,9.24442574614659e-05,0.0,1,0,Berlin,3
449,2022-03-28T00:00:00Z,2022-03-29T00:00:00Z,7.31345426174812e-05,7.31345426174812e-05,7.31345426174812e-05,0.0,1,0,Berlin,3
450,2022-03-29T00:00:00Z,2022-03-30T00:00:00Z,6.629247218370438e-05,6.629247218370438e-05,6.629247218370438e-05,0.0,1,0,Berlin,3
451,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,,,,,1,1,Berlin,3
452,2022-03-31T00:00:00Z,2022-04-01T00:00:00Z,,,,,1,1,Berlin,3
453,2022-04-01T00:00:00Z,2022-04-02T00:00:00Z,,,,,1,1,Berlin,4
454,2022-04-02T00:00:00Z,2022-04-03T00:00:00Z,,,,,1,1,Berlin,4
455,2022-04-03T00:00:00Z,2022-04-04T00:00:00Z,,,,,1,1,Berlin,4
456,2022-04-04T00:00:00Z,2022-04-05T00:00:00Z,,,,,1,1,Berlin,4
457,2022-04-05T00:00:00Z,2022-04-06T00:00:00Z,,,,,1,1,Berlin,4
458,2022-04-06T00:00:00Z,2022-04-07T00:00:00Z,,,,,1,1,Berlin,4
459,2022-04-07T00:00:00Z,2022-04-08T00:00:00Z,,,,,1,1,Berlin,4
460,2022-04-08T00:00:00Z,2022-04-09T00:00:00Z,,,,,1,1,Berlin,4
461,2022-04-09T00:00:00Z,2022-04-10T00:00:00Z,4.01814395445399e-05,4.01814395445399e-05,4.01814395445399e-05,0.0,1,0,Berlin,4
462,2022-04-10T00:00:00Z,2022-04-11T00:00:00Z,,,,,1,1,Berlin,4
463,2022-04-11T00:00:00Z,2022-04-12T00:00:00Z,,,,,1,1,Berlin,4
464,2022-04-12T00:00:00Z,2022-04-13T00:00:00Z,9.198206680594012e-05,9.198206680594012e-05,9.198206680594012e-05,0.0,1,0,Berlin,4
465,2022-04-13T00:00:00Z,2022-04-14T00:00:00Z,8.041773980949074e-05,8.041773980949074e-05,8.041773980949074e-05,0.0,1,0,Berlin,4
466,2022-04-14T00:00:00Z,2022-04-15T00:00:00Z,,,,,1,1,Berlin,4
467,2022-04-15T00:00:00Z,2022-04-16T00:00:00Z,,,,,1,1,Berlin,4
468,2022-04-16T00:00:00Z,2022-04-17T00:00:00Z,3.073712650802918e-05,3.073712650802918e-05,3.073712650802918e-05,0.0,1,0,Berlin,4
469,2022-04-17T00:00:00Z,2022-04-18T00:00:00Z,4.05175524065271e-05,4.05175524065271e-05,4.05175524065271e-05,0.0,1,0,Berlin,4
470,2022-04-18T00:00:00Z,2022-04-19T00:00:00Z,3.519482197589241e-05,3.519482197589241e-05,3.519482197589241e-05,0.0,1,0,Berlin,4
471,2022-04-19T00:00:00Z,2022-04-20T00:00:00Z,,,,,1,1,Berlin,4
472,2022-04-20T00:00:00Z,2022-04-21T00:00:00Z,,,,,1,1,Berlin,4
473,2022-04-21T00:00:00Z,2022-04-22T00:00:00Z,,,,,1,1,Berlin,4
474,2022-04-22T00:00:00Z,2022-04-23T00:00:00Z,,,,,1,1,Berlin,4
475,2022-04-23T00:00:00Z,2022-04-24T00:00:00Z,4.069392889505252e-05,4.069392889505252e-05,4.069392889505252e-05,0.0,1,0,Berlin,4
476,2022-04-24T00:00:00Z,2022-04-25T00:00:00Z,,,,,1,1,Berlin,4
477,2022-04-25T00:00:00Z,2022-04-26T00:00:00Z,3.595782254706137e-05,3.595782254706137e-05,3.595782254706137e-05,0.0,1,0,Berlin,4
478,2022-04-26T00:00:00Z,2022-04-27T00:00:00Z,,,,,1,1,Berlin,4
479,2022-04-27T00:00:00Z,2022-04-28T00:00:00Z,,,,,1,1,Berlin,4
480,2022-04-28T00:00:00Z,2022-04-29T00:00:00Z,,,,,1,1,Berlin,4
481,2022-04-29T00:00:00Z,2022-04-30T00:00:00Z,0.00027392141055315733,0.00027392141055315733,0.00027392141055315733,0.0,1,0,Berlin,4
482,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,,,,,1,1,Berlin,4
483,2022-05-01T00:00:00Z,2022-05-02T00:00:00Z,,,,,1,1,Berlin,5
484,2022-05-02T00:00:00Z,2022-05-03T00:00:00Z,,,,,1,1,Berlin,5
485,2022-05-03T00:00:00Z,2022-05-04T00:00:00Z,5.0281330914003775e-05,5.0281330914003775e-05,5.0281330914003775e-05,0.0,1,0,Berlin,5
486,2022-05-04T00:00:00Z,2022-05-05T00:00:00Z,,,,,1,1,Berlin,5
487,2022-05-05T00:00:00Z,2022-05-06T00:00:00Z,,,,,1,1,Berlin,5
488,2022-05-06T00:00:00Z,2022-05-07T00:00:00Z,,,,,1,1,Berlin,5
489,2022-05-07T00:00:00Z,2022-05-08T00:00:00Z,,,,,1,1,Berlin,5
490,2022-05-08T00:00:00Z,2022-05-09T00:00:00Z,2.4501416191924363e-05,2.4501416191924363e-05,2.4501416191924363e-05,0.0,1,0,Berlin,5
491,2022-05-09T00:00:00Z,2022-05-10T00:00:00Z,5.745983435190283e-05,5.745983435190283e-05,5.745983435190283e-05,0.0,1,0,Berlin,5
492,2022-05-10T00:00:00Z,2022-05-11T00:00:00Z,,,,,1,1,Berlin,5
493,2022-05-11T00:00:00Z,2022-05-12T00:00:00Z,,,,,1,1,Berlin,5
494,2022-05-12T00:00:00Z,2022-05-13T00:00:00Z,,,,,1,1,Berlin,5
495,2022-05-13T00:00:00Z,2022-05-14T00:00:00Z,,,,,1,1,Berlin,5
496,2022-05-14T00:00:00Z,2022-05-15T00:00:00Z,,,,,1,1,Berlin,5
497,2022-05-15T00:00:00Z,2022-05-16T00:00:00Z,2.6343297577113844e-05,2.6343297577113844e-05,2.6343297577113844e-05,0.0,1,0,Berlin,5
498,2022-05-16T00:00:00Z,2022-05-17T00:00:00Z,5.926522135268897e-05,5.926522135268897e-05,5.926522135268897e-05,0.0,1,0,Berlin,5
499,2022-05-17T00:00:00Z,2022-05-18T00:00:00Z,,,,,1,1,Berlin,5
500,2022-05-18T00:00:00Z,2022-05-19T00:00:00Z,5.4968582844594494e-05,5.4968582844594494e-05,5.4968582844594494e-05,0.0,1,0,Berlin,5
501,2022-05-19T00:00:00Z,2022-05-20T00:00:00Z,6.955650314921513e-05,6.955650314921513e-05,6.955650314921513e-05,0.0,1,0,Berlin,5
502,2022-05-20T00:00:00Z,2022-05-21T00:00:00Z,3.838879274553619e-05,3.838879274553619e-05,3.838879274553619e-05,0.0,1,0,Berlin,5
503,2022-05-21T00:00:00Z,2022-05-22T00:00:00Z,,,,,1,1,Berlin,5
504,2022-05-22T00:00:00Z,2022-05-23T00:00:00Z,4.598785380949266e-05,4.598785380949266e-05,4.598785380949266e-05,0.0,1,0,Berlin,5
505,2022-05-23T00:00:00Z,2022-05-24T00:00:00Z,,,,,1,1,Berlin,5
506,2022-05-24T00:00:00Z,2022-05-25T00:00:00Z,,,,,1,1,Berlin,5
507,2022-05-25T00:00:00Z,2022-05-26T00:00:00Z,,,,,1,1,Berlin,5
508,2022-05-26T00:00:00Z,2022-05-27T00:00:00Z,,,,,1,1,Berlin,5
509,2022-05-27T00:00:00Z,2022-05-28T00:00:00Z,3.1223189580487087e-06,3.1223189580487087e-06,3.1223189580487087e-06,0.0,1,0,Berlin,5
510,2022-05-28T00:00:00Z,2022-05-29T00:00:00Z,3.395897874725051e-05,3.395897874725051e-05,3.395897874725051e-05,0.0,1,0,Berlin,5
511,2022-05-29T00:00:00Z,2022-05-30T00:00:00Z,,,,,1,1,Berlin,5
512,2022-05-30T00:00:00Z,2022-05-31T00:00:00Z,5.6288907217094675e-05,5.6288907217094675e-05,5.6288907217094675e-05,0.0,1,0,Berlin,5
513,2022-05-31T00:00:00Z,2022-06-01T00:00:00Z,,,,,1,1,Berlin,5
514,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,,,,,1,1,Berlin,6
515,2022-06-02T00:00:00Z,2022-06-03T00:00:00Z,2.4726121409912594e-05,2.4726121409912594e-05,2.4726121409912594e-05,0.0,1,0,Berlin,6
516,2022-06-03T00:00:00Z,2022-06-04T00:00:00Z,6.528491212520748e-05,6.528491212520748e-05,6.528491212520748e-05,0.0,1,0,Berlin,6
517,2022-06-04T00:00:00Z,2022-06-05T00:00:00Z,,,,,1,1,Berlin,6
518,2022-06-05T00:00:00Z,2022-06-06T00:00:00Z,5.1592098316177726e-05,5.1592098316177726e-05,5.1592098316177726e-05,0.0,1,0,Berlin,6
519,2022-06-06T00:00:00Z,2022-06-07T00:00:00Z,,,,,1,1,Berlin,6
520,2022-06-07T00:00:00Z,2022-06-08T00:00:00Z,,,,,1,1,Berlin,6
521,2022-06-08T00:00:00Z,2022-06-09T00:00:00Z,,,,,1,1,Berlin,6
522,2022-06-09T00:00:00Z,2022-06-10T00:00:00Z,,,,,1,1,Berlin,6
523,2022-06-10T00:00:00Z,2022-06-11T00:00:00Z,4.5530709030572325e-05,4.5530709030572325e-05,4.5530709030572325e-05,0.0,1,0,Berlin,6
524,2022-06-11T00:00:00Z,2022-06-12T00:00:00Z,,,,,1,1,Berlin,6
525,2022-06-12T00:00:00Z,2022-06-13T00:00:00Z,,,,,1,1,Berlin,6
526,2022-06-13T00:00:00Z,2022-06-14T00:00:00Z,,,,,1,1,Berlin,6
527,2022-06-14T00:00:00Z,2022-06-15T00:00:00Z,,,,,1,1,Berlin,6
528,2022-06-15T00:00:00Z,2022-06-16T00:00:00Z,8.664766210131347e-05,8.664766210131347e-05,8.664766210131347e-05,0.0,1,0,Berlin,6
529,2022-06-16T00:00:00Z,2022-06-17T00:00:00Z,3.8150130421854556e-05,3.8150130421854556e-05,3.8150130421854556e-05,0.0,1,0,Berlin,6
530,2022-06-17T00:00:00Z,2022-06-18T00:00:00Z,6.165767990751192e-05,6.165767990751192e-05,6.165767990751192e-05,0.0,1,0,Berlin,6
531,2022-06-18T00:00:00Z,2022-06-19T00:00:00Z,5.226649955147877e-05,5.226649955147877e-05,5.226649955147877e-05,0.0,1,0,Berlin,6
532,2022-06-19T00:00:00Z,2022-06-20T00:00:00Z,5.851805326528847e-05,5.851805326528847e-05,5.851805326528847e-05,0.0,1,0,Berlin,6
533,2022-06-20T00:00:00Z,2022-06-21T00:00:00Z,,,,,1,1,Berlin,6
534,2022-06-21T00:00:00Z,2022-06-22T00:00:00Z,5.687429802492261e-05,5.687429802492261e-05,5.687429802492261e-05,0.0,1,0,Berlin,6
535,2022-06-22T00:00:00Z,2022-06-23T00:00:00Z,7.82599308877252e-05,7.82599308877252e-05,7.82599308877252e-05,0.0,1,0,Berlin,6
536,2022-06-23T00:00:00Z,2022-06-24T00:00:00Z,5.555377356358804e-05,5.555377356358804e-05,5.555377356358804e-05,0.0,1,0,Berlin,6
537,2022-06-24T00:00:00Z,2022-06-25T00:00:00Z,5.816921475343406e-05,5.816921475343406e-05,5.816921475343406e-05,0.0,1,0,Berlin,6
538,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,,,,,1,1,Berlin,6
539,2022-06-26T00:00:00Z,2022-06-27T00:00:00Z,4.680061829276383e-05,4.680061829276383e-05,4.680061829276383e-05,0.0,1,0,Berlin,6
540,2022-06-27T00:00:00Z,2022-06-28T00:00:00Z,4.9922284233616665e-05,4.9922284233616665e-05,4.9922284233616665e-05,0.0,1,0,Berlin,6
541,2022-06-28T00:00:00Z,2022-06-29T00:00:00Z,,,,,1,1,Berlin,6
542,2022-06-29T00:00:00Z,2022-06-30T00:00:00Z,,,,,1,1,Berlin,6
543,2022-06-30T00:00:00Z,2022-07-01T00:00:00Z,,,,,1,1,Berlin,6
544,2022-07-01T00:00:00Z,2022-07-02T00:00:00Z,,,,,1,1,Berlin,7
545,2022-07-02T00:00:00Z,2022-07-03T00:00:00Z,3.4790249628713354e-05,3.4790249628713354e-05,3.4790249628713354e-05,0.0,1,0,Berlin,7
546,2022-07-03T00:00:00Z,2022-07-04T00:00:00Z,4.535167317953892e-05,4.535167317953892e-05,4.535167317953892e-05,0.0,1,0,Berlin,7
547,2022-07-04T00:00:00Z,2022-07-05T00:00:00Z,2.75528545898851e-05,2.75528545898851e-05,2.75528545898851e-05,0.0,1,0,Berlin,7
548,2022-07-05T00:00:00Z,2022-07-06T00:00:00Z,,,,,1,1,Berlin,7
549,2022-07-06T00:00:00Z,2022-07-07T00:00:00Z,,,,,1,1,Berlin,7
550,2022-07-07T00:00:00Z,2022-07-08T00:00:00Z,,,,,1,1,Berlin,7
551,2022-07-08T00:00:00Z,2022-07-09T00:00:00Z,,,,,1,1,Berlin,7
552,2022-07-09T00:00:00Z,2022-07-10T00:00:00Z,,,,,1,1,Berlin,7
553,2022-07-10T00:00:00Z,2022-07-11T00:00:00Z,,,,,1,1,Berlin,7
554,2022-07-11T00:00:00Z,2022-07-12T00:00:00Z,,,,,1,1,Berlin,7
555,2022-07-12T00:00:00Z,2022-07-13T00:00:00Z,5.568975757341832e-05,5.568975757341832e-05,5.568975757341832e-05,0.0,1,0,Berlin,7
556,2022-07-13T00:00:00Z,2022-07-14T00:00:00Z,,,,,1,1,Berlin,7
557,2022-07-14T00:00:00Z,2022-07-15T00:00:00Z,2.8152990125818178e-05,2.8152990125818178e-05,2.8152990125818178e-05,0.0,1,0,Berlin,7
558,2022-07-15T00:00:00Z,2022-07-16T00:00:00Z,,,,,1,1,Berlin,7
559,2022-07-16T00:00:00Z,2022-07-17T00:00:00Z,,,,,1,1,Berlin,7
560,2022-07-17T00:00:00Z,2022-07-18T00:00:00Z,3.124064824078232e-05,3.124064824078232e-05,3.124064824078232e-05,0.0,1,0,Berlin,7
561,2022-07-18T00:00:00Z,2022-07-19T00:00:00Z,1.3213940292189363e-05,1.3213940292189363e-05,1.3213940292189363e-05,0.0,1,0,Berlin,7
562,2022-07-19T00:00:00Z,2022-07-20T00:00:00Z,5.962029899819754e-05,5.962029899819754e-05,5.962029899819754e-05,0.0,1,0,Berlin,7
563,2022-07-20T00:00:00Z,2022-07-21T00:00:00Z,5.497537858900614e-05,5.497537858900614e-05,5.497537858900614e-05,0.0,1,0,Berlin,7
564,2022-07-21T00:00:00Z,2022-07-22T00:00:00Z,,,,,1,1,Berlin,7
565,2022-07-22T00:00:00Z,2022-07-23T00:00:00Z,,,,,1,1,Berlin,7
566,2022-07-23T00:00:00Z,2022-07-24T00:00:00Z,,,,,1,1,Berlin,7
567,2022-07-24T00:00:00Z,2022-07-25T00:00:00Z,4.8846959543880075e-05,4.8846959543880075e-05,4.8846959543880075e-05,0.0,1,0,Berlin,7
568,2022-07-25T00:00:00Z,2022-07-26T00:00:00Z,,,,,1,1,Berlin,7
569,2022-07-26T00:00:00Z,2022-07-27T00:00:00Z,,,,,1,1,Berlin,7
570,2022-07-27T00:00:00Z,2022-07-28T00:00:00Z,,,,,1,1,Berlin,7
571,2022-07-28T00:00:00Z,2022-07-29T00:00:00Z,7.650502084288746e-05,7.650502084288746e-05,7.650502084288746e-05,0.0,1,0,Berlin,7
572,2022-07-29T00:00:00Z,2022-07-30T00:00:00Z,2.4793487682472914e-05,2.4793487682472914e-05,2.4793487682472914e-05,0.0,1,0,Berlin,7
573,2022-07-30T00:00:00Z,2022-07-31T00:00:00Z,2.631610186654143e-05,2.631610186654143e-05,2.631610186654143e-05,0.0,1,0,Berlin,7
574,2022-07-31T00:00:00Z,2022-08-01T00:00:00Z,,,,,1,1,Berlin,7
575,2022-08-01T00:00:00Z,2022-08-02T00:00:00Z,,,,,1,1,Berlin,8
576,2022-08-02T00:00:00Z,2022-08-03T00:00:00Z,4.9183738155988976e-05,4.9183738155988976e-05,4.9183738155988976e-05,0.0,1,0,Berlin,8
577,2022-08-03T00:00:00Z,2022-08-04T00:00:00Z,5.3647541790269315e-05,5.3647541790269315e-05,5.3647541790269315e-05,0.0,1,0,Berlin,8
578,2022-08-04T00:00:00Z,2022-08-05T00:00:00Z,5.469071402330883e-05,5.469071402330883e-05,5.469071402330883e-05,0.0,1,0,Berlin,8
579,2022-08-05T00:00:00Z,2022-08-06T00:00:00Z,,,,,1,1,Berlin,8
580,2022-08-06T00:00:00Z,2022-08-07T00:00:00Z,,,,,1,1,Berlin,8
581,2022-08-07T00:00:00Z,2022-08-08T00:00:00Z,,,,,1,1,Berlin,8
582,2022-08-08T00:00:00Z,2022-08-09T00:00:00Z,,,,,1,1,Berlin,8
583,2022-08-09T00:00:00Z,2022-08-10T00:00:00Z,,,,,1,1,Berlin,8
584,2022-08-10T00:00:00Z,2022-08-11T00:00:00Z,5.802951272926293e-05,5.802951272926293e-05,5.802951272926293e-05,0.0,1,0,Berlin,8
585,2022-08-11T00:00:00Z,2022-08-12T00:00:00Z,6.51804730296135e-05,6.51804730296135e-05,6.51804730296135e-05,0.0,1,0,Berlin,8
586,2022-08-12T00:00:00Z,2022-08-13T00:00:00Z,4.1726845665834844e-05,4.1726845665834844e-05,4.1726845665834844e-05,0.0,1,0,Berlin,8
587,2022-08-13T00:00:00Z,2022-08-14T00:00:00Z,,,,,1,1,Berlin,8
588,2022-08-14T00:00:00Z,2022-08-15T00:00:00Z,3.906749770976603e-05,3.906749770976603e-05,3.906749770976603e-05,0.0,1,0,Berlin,8
589,2022-08-15T00:00:00Z,2022-08-16T00:00:00Z,,,,,1,1,Berlin,8
590,2022-08-16T00:00:00Z,2022-08-17T00:00:00Z,,,,,1,1,Berlin,8
591,2022-08-17T00:00:00Z,2022-08-18T00:00:00Z,,,,,1,1,Berlin,8
592,2022-08-18T00:00:00Z,2022-08-19T00:00:00Z,0.00017734260472934693,0.00017734260472934693,0.00017734260472934693,0.0,1,0,Berlin,8
593,2022-08-19T00:00:00Z,2022-08-20T00:00:00Z,,,,,1,1,Berlin,8
594,2022-08-20T00:00:00Z,2022-08-21T00:00:00Z,,,,,1,1,Berlin,8
595,2022-08-21T00:00:00Z,2022-08-22T00:00:00Z,2.314939229108859e-05,2.314939229108859e-05,2.314939229108859e-05,0.0,1,0,Berlin,8
596,2022-08-22T00:00:00Z,2022-08-23T00:00:00Z,,,,,1,1,Berlin,8
597,2022-08-23T00:00:00Z,2022-08-24T00:00:00Z,2.3727914594928734e-05,2.3727914594928734e-05,2.3727914594928734e-05,0.0,1,0,Berlin,8
598,2022-08-24T00:00:00Z,2022-08-25T00:00:00Z,3.1936968298396096e-05,3.1936968298396096e-05,3.1936968298396096e-05,0.0,1,0,Berlin,8
599,2022-08-25T00:00:00Z,2022-08-26T00:00:00Z,,,,,1,1,Berlin,8
600,2022-08-26T00:00:00Z,2022-08-27T00:00:00Z,,,,,1,1,Berlin,8
601,2022-08-27T00:00:00Z,2022-08-28T00:00:00Z,,,,,1,1,Berlin,8
602,2022-08-28T00:00:00Z,2022-08-29T00:00:00Z,,,,,1,1,Berlin,8
603,2022-08-29T00:00:00Z,2022-08-30T00:00:00Z,,,,,1,1,Berlin,8
604,2022-08-30T00:00:00Z,2022-08-31T00:00:00Z,,,,,1,1,Berlin,8
605,2022-08-31T00:00:00Z,2022-09-01T00:00:00Z,,,,,1,1,Berlin,8
606,2022-09-01T00:00:00Z,2022-09-02T00:00:00Z,,,,,1,1,Berlin,9
607,2022-09-02T00:00:00Z,2022-09-03T00:00:00Z,4.955575423082337e-05,4.955575423082337e-05,4.955575423082337e-05,0.0,1,0,Berlin,9
608,2022-09-03T00:00:00Z,2022-09-04T00:00:00Z,,,,,1,1,Berlin,9
609,2022-09-04T00:00:00Z,2022-09-05T00:00:00Z,4.103862011106685e-05,4.103862011106685e-05,4.103862011106685e-05,0.0,1,0,Berlin,9
610,2022-09-05T00:00:00Z,2022-09-06T00:00:00Z,4.132497269893065e-05,4.132497269893065e-05,4.132497269893065e-05,0.0,1,0,Berlin,9
611,2022-09-06T00:00:00Z,2022-09-07T00:00:00Z,,,,,1,1,Berlin,9
612,2022-09-07T00:00:00Z,2022-09-08T00:00:00Z,,,,,1,1,Berlin,9
613,2022-09-08T00:00:00Z,2022-09-09T00:00:00Z,,,,,1,1,Berlin,9
614,2022-09-09T00:00:00Z,2022-09-10T00:00:00Z,3.822494181804359e-05,3.822494181804359e-05,3.822494181804359e-05,0.0,1,0,Berlin,9
615,2022-09-10T00:00:00Z,2022-09-11T00:00:00Z,,,,,1,1,Berlin,9
616,2022-09-11T00:00:00Z,2022-09-12T00:00:00Z,,,,,1,1,Berlin,9
617,2022-09-12T00:00:00Z,2022-09-13T00:00:00Z,,,,,1,1,Berlin,9
618,2022-09-13T00:00:00Z,2022-09-14T00:00:00Z,,,,,1,1,Berlin,9
619,2022-09-14T00:00:00Z,2022-09-15T00:00:00Z,,,,,1,1,Berlin,9
620,2022-09-15T00:00:00Z,2022-09-16T00:00:00Z,,,,,1,1,Berlin,9
621,2022-09-16T00:00:00Z,2022-09-17T00:00:00Z,2.575633152446244e-05,2.575633152446244e-05,2.575633152446244e-05,0.0,1,0,Berlin,9
622,2022-09-17T00:00:00Z,2022-09-18T00:00:00Z,,,,,1,1,Berlin,9
623,2022-09-18T00:00:00Z,2022-09-19T00:00:00Z,5.038866675022291e-06,5.038866675022291e-06,5.038866675022291e-06,0.0,1,0,Berlin,9
624,2022-09-19T00:00:00Z,2022-09-20T00:00:00Z,,,,,1,1,Berlin,9
625,2022-09-20T00:00:00Z,2022-09-21T00:00:00Z,6.930997915333137e-05,6.930997915333137e-05,6.930997915333137e-05,0.0,1,0,Berlin,9
626,2022-09-21T00:00:00Z,2022-09-22T00:00:00Z,,,,,1,1,Berlin,9
627,2022-09-22T00:00:00Z,2022-09-23T00:00:00Z,0.00010798850416904315,0.00010798850416904315,0.00010798850416904315,0.0,1,0,Berlin,9
628,2022-09-23T00:00:00Z,2022-09-24T00:00:00Z,5.2808674809057266e-05,5.2808674809057266e-05,5.2808674809057266e-05,0.0,1,0,Berlin,9
629,2022-09-24T00:00:00Z,2022-09-25T00:00:00Z,,,,,1,1,Berlin,9
630,2022-09-25T00:00:00Z,2022-09-26T00:00:00Z,,,,,1,1,Berlin,9
631,2022-09-26T00:00:00Z,2022-09-27T00:00:00Z,,,,,1,1,Berlin,9
632,2022-09-27T00:00:00Z,2022-09-28T00:00:00Z,,,,,1,1,Berlin,9
633,2022-09-28T00:00:00Z,2022-09-29T00:00:00Z,,,,,1,1,Berlin,9
634,2022-09-29T00:00:00Z,2022-09-30T00:00:00Z,,,,,1,1,Berlin,9
635,2022-09-30T00:00:00Z,2022-10-01T00:00:00Z,7.677278335904703e-05,7.677278335904703e-05,7.677278335904703e-05,0.0,1,0,Berlin,9
636,2022-10-01T00:00:00Z,2022-10-02T00:00:00Z,,,,,1,1,Berlin,10
637,2022-10-02T00:00:00Z,2022-10-03T00:00:00Z,,,,,1,1,Berlin,10
638,2022-10-03T00:00:00Z,2022-10-04T00:00:00Z,,,,,1,1,Berlin,10
639,2022-10-04T00:00:00Z,2022-10-05T00:00:00Z,,,,,1,1,Berlin,10
640,2022-10-05T00:00:00Z,2022-10-06T00:00:00Z,7.616470975335687e-05,7.616470975335687e-05,7.616470975335687e-05,0.0,1,0,Berlin,10
641,2022-10-06T00:00:00Z,2022-10-07T00:00:00Z,5.13454906467814e-05,5.13454906467814e-05,5.13454906467814e-05,0.0,1,0,Berlin,10
642,2022-10-07T00:00:00Z,2022-10-08T00:00:00Z,8.708072709850967e-05,8.708072709850967e-05,8.708072709850967e-05,0.0,1,0,Berlin,10
643,2022-10-08T00:00:00Z,2022-10-09T00:00:00Z,,,,,1,1,Berlin,10
644,2022-10-09T00:00:00Z,2022-10-10T00:00:00Z,4.493432061281055e-05,4.493432061281055e-05,4.493432061281055e-05,0.0,1,0,Berlin,10
645,2022-10-10T00:00:00Z,2022-10-11T00:00:00Z,9.159313776763156e-05,9.159313776763156e-05,9.159313776763156e-05,0.0,1,0,Berlin,10
646,2022-10-11T00:00:00Z,2022-10-12T00:00:00Z,,,,,1,1,Berlin,10
647,2022-10-12T00:00:00Z,2022-10-13T00:00:00Z,7.843370985938236e-05,7.843370985938236e-05,7.843370985938236e-05,0.0,1,0,Berlin,10
648,2022-10-13T00:00:00Z,2022-10-14T00:00:00Z,,,,,1,1,Berlin,10
649,2022-10-14T00:00:00Z,2022-10-15T00:00:00Z,,,,,1,1,Berlin,10
650,2022-10-15T00:00:00Z,2022-10-16T00:00:00Z,,,,,1,1,Berlin,10
651,2022-10-16T00:00:00Z,2022-10-17T00:00:00Z,3.5044395190197974e-05,3.5044395190197974e-05,3.5044395190197974e-05,0.0,1,0,Berlin,10
652,2022-10-17T00:00:00Z,2022-10-18T00:00:00Z,4.419827018864453e-05,4.419827018864453e-05,4.419827018864453e-05,0.0,1,0,Berlin,10
653,2022-10-18T00:00:00Z,2022-10-19T00:00:00Z,,,,,1,1,Berlin,10
654,2022-10-19T00:00:00Z,2022-10-20T00:00:00Z,,,,,1,1,Berlin,10
655,2022-10-20T00:00:00Z,2022-10-21T00:00:00Z,6.056929851183668e-05,6.056929851183668e-05,6.056929851183668e-05,0.0,1,0,Berlin,10
656,2022-10-21T00:00:00Z,2022-10-22T00:00:00Z,,,,,1,1,Berlin,10
657,2022-10-22T00:00:00Z,2022-10-23T00:00:00Z,5.8757348597282544e-05,5.8757348597282544e-05,5.8757348597282544e-05,0.0,1,0,Berlin,10
658,2022-10-23T00:00:00Z,2022-10-24T00:00:00Z,3.885141995851882e-05,3.885141995851882e-05,3.885141995851882e-05,0.0,1,0,Berlin,10
659,2022-10-24T00:00:00Z,2022-10-25T00:00:00Z,,,,,1,1,Berlin,10
660,2022-10-25T00:00:00Z,2022-10-26T00:00:00Z,,,,,1,1,Berlin,10
661,2022-10-26T00:00:00Z,2022-10-27T00:00:00Z,0.00011880102101713419,0.00011880102101713419,0.00011880102101713419,0.0,1,0,Berlin,10
662,2022-10-27T00:00:00Z,2022-10-28T00:00:00Z,0.00010045407543657348,0.00010045407543657348,0.00010045407543657348,0.0,1,0,Berlin,10
663,2022-10-28T00:00:00Z,2022-10-29T00:00:00Z,7.645670848432928e-05,7.645670848432928e-05,7.645670848432928e-05,0.0,1,0,Berlin,10
664,2022-10-29T00:00:00Z,2022-10-30T00:00:00Z,8.08535551186651e-05,8.08535551186651e-05,8.08535551186651e-05,0.0,1,0,Berlin,10
665,2022-10-30T00:00:00Z,2022-10-31T00:00:00Z,7.978015491971746e-05,7.978015491971746e-05,7.978015491971746e-05,0.0,1,0,Berlin,10
666,2022-10-31T00:00:00Z,2022-11-01T00:00:00Z,0.0001435239682905376,0.0001435239682905376,0.0001435239682905376,0.0,1,0,Berlin,10
667,2022-11-01T00:00:00Z,2022-11-02T00:00:00Z,,,,,1,1,Berlin,11
668,2022-11-02T00:00:00Z,2022-11-03T00:00:00Z,,,,,1,1,Berlin,11
669,2022-11-03T00:00:00Z,2022-11-04T00:00:00Z,,,,,1,1,Berlin,11
670,2022-11-04T00:00:00Z,2022-11-05T00:00:00Z,,,,,1,1,Berlin,11
671,2022-11-05T00:00:00Z,2022-11-06T00:00:00Z,2.661324106156826e-05,2.661324106156826e-05,2.661324106156826e-05,0.0,1,0,Berlin,11
672,2022-11-06T00:00:00Z,2022-11-07T00:00:00Z,7.440870103891939e-05,7.440870103891939e-05,7.440870103891939e-05,0.0,1,0,Berlin,11
673,2022-11-07T00:00:00Z,2022-11-08T00:00:00Z,5.0483911763876677e-05,5.0483911763876677e-05,5.0483911763876677e-05,0.0,1,0,Berlin,11
674,2022-11-08T00:00:00Z,2022-11-09T00:00:00Z,4.221253402647562e-05,4.221253402647562e-05,4.221253402647562e-05,0.0,1,0,Berlin,11
675,2022-11-09T00:00:00Z,2022-11-10T00:00:00Z,8.514844375895336e-05,8.514844375895336e-05,8.514844375895336e-05,0.0,1,0,Berlin,11
